          -5	    -0.83907
       -4.99	    -0.83453
       -4.98	    -0.82998
       -4.97	    -0.82543
       -4.96	    -0.82089
       -4.95	    -0.81634
       -4.94	    -0.81179
       -4.93	    -0.80725
       -4.92	     -0.8027
       -4.91	    -0.79816
        -4.9	    -0.79361
       -4.89	    -0.78907
       -4.88	    -0.78452
       -4.87	    -0.77997
       -4.86	    -0.77543
       -4.85	    -0.77088
       -4.84	    -0.76634
       -4.83	    -0.76179
       -4.82	    -0.75725
       -4.81	     -0.7527
        -4.8	    -0.74816
       -4.79	    -0.74361
       -4.78	    -0.73907
       -4.77	    -0.73452
       -4.76	    -0.72998
       -4.75	    -0.72543
       -4.74	    -0.72089
       -4.73	    -0.71634
       -4.72	     -0.7118
       -4.71	    -0.70725
        -4.7	    -0.70271
       -4.69	    -0.69817
       -4.68	    -0.69362
       -4.67	    -0.68908
       -4.66	    -0.68454
       -4.65	    -0.67999
       -4.64	    -0.67545
       -4.63	    -0.67091
       -4.62	    -0.66637
       -4.61	    -0.66182
        -4.6	    -0.65728
       -4.59	    -0.65274
       -4.58	     -0.6482
       -4.57	    -0.64366
       -4.56	    -0.63912
       -4.55	    -0.63457
       -4.54	    -0.63003
       -4.53	    -0.62549
       -4.52	    -0.62095
       -4.51	    -0.61641
        -4.5	    -0.61187
       -4.49	    -0.60733
       -4.48	     -0.6028
       -4.47	    -0.59826
       -4.46	    -0.59372
       -4.45	    -0.58918
       -4.44	    -0.58464
       -4.43	     -0.5801
       -4.42	    -0.57557
       -4.41	    -0.57103
        -4.4	    -0.56649
       -4.39	    -0.56196
       -4.38	    -0.55742
       -4.37	    -0.55288
       -4.36	    -0.54835
       -4.35	    -0.54381
       -4.34	    -0.53928
       -4.33	    -0.53474
       -4.32	    -0.53021
       -4.31	    -0.52568
        -4.3	    -0.52114
       -4.29	    -0.51661
       -4.28	    -0.51208
       -4.27	    -0.50755
       -4.26	    -0.50301
       -4.25	    -0.49848
       -4.24	    -0.49395
       -4.23	    -0.48942
       -4.22	    -0.48489
       -4.21	    -0.48036
        -4.2	    -0.47583
       -4.19	     -0.4713
       -4.18	    -0.46677
       -4.17	    -0.46224
       -4.16	    -0.45772
       -4.15	    -0.45319
       -4.14	    -0.44866
       -4.13	    -0.44414
       -4.12	    -0.43961
       -4.11	    -0.43509
