     2     19     -0.008274       0.022353       0.000694      -0.030221      -0.001162       0.031017      -0.059297       0.001602      -0.006238       0.036426  
     2     20     -0.004184       0.011493       0.000554      -0.015813      -0.001381       0.016420      -0.031992      -0.000077      -0.005277       0.019921  

     3      1     -0.006158      -0.000253      -0.016475       0.021948      -0.003731       0.022338      -0.004631      -0.042087       0.026991      -0.002152  
     3      2     -0.012179       0.000053      -0.031992       0.041945      -0.005069       0.042035      -0.006288      -0.078008       0.047201       0.000118  
     3      3     -0.017928       0.001420      -0.045667       0.058215      -0.002132       0.056931      -0.002772      -0.102625       0.056148       0.009610  
     3      4     -0.023277       0.004225      -0.056755       0.069313       0.006042       0.065741       0.006745      -0.112671       0.053148       0.026456  
     3      5     -0.028105       0.008689      -0.064710       0.074253       0.019271       0.068268       0.021419      -0.107254       0.041502       0.047991  
     3      6     -0.032306       0.014835      -0.069224       0.072594       0.036230       0.065409       0.038804      -0.087934       0.027295       0.069611  
     3      7     -0.035785       0.022485      -0.070238       0.064486       0.054691       0.058946       0.055303      -0.058375       0.017238       0.086309  
     3      8     -0.038465       0.031263      -0.067949       0.050648       0.071929       0.051166       0.066888      -0.023629       0.016295       0.094356  
     3      9     -0.040285       0.040622      -0.062779       0.032309       0.085251       0.044387       0.069968       0.010791       0.025925       0.092555  
     3     10     -0.041206       0.049891      -0.055338       0.011100       0.092507       0.040476       0.062215       0.039879       0.043550       0.082617  
     3     11     -0.041206       0.058326      -0.046362      -0.011095       0.092508       0.040477       0.043180       0.059971       0.063434       0.068545  
     3     12     -0.040286       0.065178      -0.036649      -0.032305       0.085251       0.044388       0.014553       0.069282       0.078667       0.055230  
     3     13     -0.038466       0.069757      -0.026987      -0.050644       0.071929       0.051169      -0.019982       0.068065       0.083567       0.046749  
     3     14     -0.035786       0.071498      -0.018084      -0.064482       0.054690       0.058949      -0.055303       0.058373       0.075662       0.044965  
     3     15     -0.032307       0.070011      -0.010511      -0.072591       0.036230       0.065413      -0.085710       0.043495       0.056567       0.048899  
     3     16     -0.028106       0.065126      -0.004656      -0.074250       0.019270       0.068272      -0.105940       0.027178       0.031450       0.055109  
     3     17     -0.023278       0.056909      -0.000695      -0.069312       0.006041       0.065745      -0.112142       0.012819       0.007267       0.058931  
     3     18     -0.017929       0.045668       0.001417      -0.058214      -0.002133       0.056934      -0.102624       0.002773      -0.009617       0.056157  
     3     19     -0.012180       0.031935       0.001932      -0.041944      -0.005070       0.042037      -0.078233      -0.002068      -0.015593       0.044560  
     3     20     -0.006159       0.016428       0.001276      -0.021947      -0.003732       0.022339      -0.042275      -0.002352      -0.011009       0.024743  

     4      1     -0.007996      -0.001200      -0.020572       0.026131      -0.007652       0.025976      -0.009101      -0.046322       0.030243      -0.009578  
     4      2     -0.015813      -0.001653      -0.039918       0.049941      -0.012134       0.048590      -0.014345      -0.085640       0.051788      -0.013265  
     4      3     -0.023277      -0.000693      -0.056907       0.069313      -0.010942       0.065105      -0.012818      -0.112142       0.058922      -0.007274  
     4      4     -0.030221       0.002194      -0.070593       0.082527      -0.002768       0.073915      -0.003301      -0.122189       0.050857       0.008704  
     4      5     -0.036490       0.007306      -0.080280       0.088408       0.012205       0.074823       0.013362      -0.114886       0.031972       0.031344  
     4      6     -0.041943       0.014692      -0.085582       0.086433       0.032309       0.069047       0.034333      -0.092170       0.010251       0.054786  
     4      7     -0.046461       0.024132      -0.086436       0.076779       0.054691       0.058946       0.055303      -0.058375      -0.005520       0.072631  
     4      8     -0.049940       0.035149      -0.083108       0.060302       0.075850       0.047528       0.071359      -0.019393      -0.008834       0.080127  
     4      9     -0.052303       0.047044      -0.076154       0.038468       0.092317       0.037831       0.078024       0.018424       0.002249       0.075782  
     4     10     -0.053499       0.058948      -0.066371       0.013215       0.101317       0.032302       0.072262       0.049397       0.024414       0.061866  
     4     11     -0.053499       0.069899      -0.054717      -0.013211       0.101318       0.032303       0.053226       0.069489       0.050230       0.043596  
     4     12     -0.052304       0.078925      -0.042229      -0.038464       0.092316       0.037833       0.022609       0.076915       0.070725       0.027322  
     4     13     -0.049941       0.085127      -0.029925      -0.060299       0.075850       0.047531      -0.015511       0.072301       0.078506       0.018318  
     4     14     -0.046462       0.087766      -0.018723      -0.076776       0.054690       0.058949      -0.055303       0.058374       0.070332       0.018953  
     4     15     -0.041945       0.086328      -0.009353      -0.086431       0.032309       0.069051      -0.090181       0.039259       0.048254       0.027894  
     4     16     -0.036491       0.080580      -0.002310      -0.088406       0.012204       0.074827      -0.113996       0.019546       0.018921       0.040584  
     4     17     -0.030222       0.070594       0.002191      -0.082525      -0.002770       0.073919      -0.122188       0.003301      -0.008712       0.050866  
     4     18     -0.023278       0.056756       0.004223      -0.069312      -0.010944       0.065108      -0.112670      -0.006745      -0.026464       0.053157  
     4     19     -0.015814       0.039739       0.004127      -0.049940      -0.012136       0.048592      -0.086289      -0.009700      -0.029740       0.044435  
     4     20     -0.007996       0.020458       0.002475      -0.026131      -0.007653       0.025977      -0.046746      -0.006587      -0.019094       0.025339  

     5      1     -0.009654      -0.002760      -0.023607       0.027993      -0.013056       0.027251      -0.014819      -0.044273       0.031005      -0.019353  
     5      2     -0.019093      -0.004589      -0.045761       0.053500      -0.022199       0.050534      -0.025055      -0.081517       0.051633      -0.031420  
     5      3     -0.028105      -0.004654      -0.065125       0.074252      -0.024323       0.066635      -0.027178      -0.105941       0.055101      -0.031457  
     5      4     -0.036490      -0.002307      -0.080579       0.088408      -0.017768       0.073700      -0.019545      -0.113998       0.040577      -0.018927  
     5      5     -0.044059       0.002838      -0.091310       0.094707      -0.002681       0.071571      -0.002835      -0.104971       0.013452       0.002302  
     5      6     -0.050644       0.010861      -0.096871       0.092592       0.018991       0.061790       0.020013      -0.081040      -0.016535       0.025293  
     5      7     -0.056098       0.021519      -0.097206       0.082250       0.043858       0.047271       0.044350      -0.046813      -0.038692       0.042440  
     5      8     -0.060299       0.034251      -0.092651       0.064599       0.067746       0.031694       0.064746      -0.008427      -0.045094       0.048102  
     5      9     -0.063153       0.048225      -0.083890       0.041208       0.086501       0.018770       0.076122       0.027613      -0.033342       0.040553  
     5     10     -0.064596       0.062402      -0.071893       0.014156       0.096798       0.011479       0.074848       0.055623      -0.007403       0.022585  
     5     11     -0.064596       0.075625      -0.057822      -0.014154       0.096798       0.011479       0.059583       0.071736       0.023768       0.000526  
     5     12     -0.063154       0.086719      -0.042928      -0.041206       0.086501       0.018772       0.031683       0.074521       0.049339      -0.017959  
     5     13     -0.060300       0.094596      -0.028436      -0.064597       0.067747       0.031697      -0.004919       0.065107       0.060364      -0.026530  
     5     14     -0.056100       0.098353      -0.015446      -0.082247       0.043858       0.047274      -0.044350       0.046813       0.052893      -0.022373  
     5     15     -0.050646       0.097357      -0.004829      -0.092590       0.018990       0.061794      -0.079840       0.024360       0.029351      -0.007178  
     5     16     -0.044061       0.091311       0.002834      -0.094706      -0.002682       0.071575      -0.104970       0.002837      -0.002307       0.013457  
     5     17     -0.036491       0.080281       0.007303      -0.088406      -0.017769       0.073704      -0.114885      -0.013362      -0.031351       0.031978  
     5     18     -0.028107       0.064712       0.008686      -0.074251      -0.024325       0.066638      -0.107252      -0.021418      -0.047997       0.041509  
     5     19     -0.019094       0.045389       0.007420      -0.053499      -0.022201       0.050536      -0.082750      -0.020617      -0.046808       0.038249  
     5     20     -0.009655       0.023391       0.004220      -0.027993      -0.013057       0.027252      -0.045008      -0.012407      -0.028566       0.022806  

     6      1     -0.011097      -0.004945      -0.025470       0.027368      -0.019495       0.026487      -0.020869      -0.036549       0.030679      -0.029258  
     6      2     -0.021947      -0.008780      -0.049308       0.052305      -0.034392       0.048522      -0.036689      -0.066826       0.049539      -0.049982  
     6      3     -0.032306      -0.010508      -0.070011       0.072594      -0.041022       0.062515      -0.043495      -0.085711       0.048894      -0.056570  
     6      4     -0.041943      -0.009350      -0.086328       0.086433      -0.037384       0.066435      -0.039259      -0.090183       0.027889      -0.048258  
     6      5     -0.050644      -0.004826      -0.097358       0.092592      -0.023560       0.060196      -0.024358      -0.079842      -0.007181      -0.029354  
     6      6     -0.058214       0.003188      -0.102614       0.090524      -0.001710       0.045655      -0.001538      -0.056954      -0.045036      -0.007709  
     6      7     -0.064483       0.014437      -0.102058       0.080412       0.024339       0.026232       0.024613      -0.025980      -0.073309       0.008039  
     6      8     -0.069312       0.028301      -0.096097       0.063155       0.049845       0.006224       0.048577       0.007303      -0.082828       0.011494  
     6      9     -0.072592       0.043840      -0.085535       0.040287       0.070076      -0.010062       0.065030       0.036911      -0.070788       0.000745  
     6     10     -0.074251       0.059872      -0.071496       0.013839       0.081243      -0.019166       0.069950       0.057787      -0.041715      -0.020957  
     6     11     -0.074251       0.075071      -0.055322      -0.013839       0.081243      -0.019166       0.061478       0.066729      -0.005885      -0.046314  
     6     12     -0.072593       0.088088      -0.038450      -0.040287       0.070077      -0.010061       0.040368       0.062944       0.024250      -0.066513  
     6     13     -0.069313       0.097667      -0.022285      -0.063155       0.049846       0.006226       0.009915       0.048112       0.038390      -0.074292  
     6     14     -0.064485       0.102756      -0.008077      -0.080411       0.024340       0.026235      -0.024613       0.025980       0.031964      -0.066463  
     6     15     -0.058216       0.102613       0.003185      -0.090523      -0.001710       0.045658      -0.056953       0.001540       0.007707      -0.045035  
     6     16     -0.050646       0.096870       0.010858      -0.092591      -0.023561       0.060199      -0.081039      -0.020011      -0.025297      -0.016533  
     6     17     -0.041946       0.085582       0.014689      -0.086432      -0.037385       0.066439      -0.092169      -0.034332      -0.054790       0.010254  
     6     18     -0.032308       0.069224       0.014833      -0.072593      -0.041023       0.062518      -0.087933      -0.038803      -0.069615       0.027299  
     6     19     -0.021948       0.048669       0.011823      -0.052304      -0.034393       0.048524      -0.068707      -0.033028      -0.063616       0.030097  
     6     20     -0.011098       0.025115       0.006516      -0.027368      -0.019495       0.026488      -0.037622      -0.018865      -0.037797       0.019203  

     7      1     -0.012292      -0.007690      -0.026134       0.024312      -0.026234       0.024339      -0.025979      -0.024613       0.030824      -0.036873  
     7      2     -0.024310      -0.014101      -0.050506       0.046463      -0.047272       0.043857      -0.046812      -0.044351       0.048626      -0.064196  
     7      3     -0.035785      -0.018081      -0.071498       0.064486      -0.058947       0.054689      -0.058374      -0.055305       0.044963      -0.075661  
     7      4     -0.046461      -0.018719      -0.087767       0.076779      -0.058947       0.054688      -0.058373      -0.055305       0.018952      -0.070332  
     7      5     -0.056098      -0.015443      -0.098354       0.082250      -0.047272       0.043856      -0.046812      -0.044352      -0.022373      -0.052894  
     7      6     -0.064483      -0.008075      -0.102757       0.080412      -0.026234       0.024337      -0.025978      -0.024614      -0.066461      -0.031964  
     7      7     -0.071427       0.003136      -0.100967       0.071430      -0.000000      -0.000002       0.000001      -0.000001      -0.099566      -0.017043  
     7      8     -0.076776       0.017530      -0.093460       0.056100       0.026234      -0.024341       0.025980       0.024612      -0.111487      -0.015159  
     7      9     -0.080409       0.034089      -0.081145       0.035786       0.047272      -0.043859       0.046813       0.044350      -0.099086      -0.028387  
     7     10     -0.082247       0.051516      -0.065284       0.012292       0.058947      -0.054691       0.058374       0.055304      -0.067355      -0.053093  
     7     11     -0.082247       0.068352      -0.047368      -0.012294       0.058947      -0.054691       0.058374       0.055305      -0.027667      -0.081181  
     7     12     -0.080411       0.083102      -0.028990      -0.035788       0.047272      -0.043858       0.046812       0.044352       0.006186      -0.102888  
     7     13     -0.076777       0.094366      -0.011699      -0.056101       0.026235      -0.024339       0.025978       0.024614       0.022785      -0.110184  
     7     14     -0.071429       0.100966       0.003134      -0.071430       0.000000       0.000000      -0.000000       0.000002       0.017042      -0.099568  
     7     15     -0.064485       0.102057       0.014435      -0.080412      -0.026234       0.024340      -0.025979      -0.024610      -0.008040      -0.073311  
     7     16     -0.056101       0.097206       0.021516      -0.082249      -0.047273       0.043859      -0.046812      -0.044348      -0.042442      -0.038693  
     7     17     -0.046463       0.086436       0.024130      -0.076778      -0.058948       0.054691      -0.058373      -0.055302      -0.072633      -0.005520  
     7     18     -0.035787       0.070238       0.022483      -0.064485      -0.058948       0.054691      -0.058373      -0.055302      -0.086310       0.017239  
     7     19     -0.024311       0.049534       0.017208      -0.046462      -0.047273       0.043858      -0.046811      -0.044349      -0.076715       0.024507  
     7     20     -0.012293       0.025607       0.009297      -0.024311      -0.026235       0.024340      -0.025978      -0.024612      -0.045027       0.016805  

     8      1     -0.013213      -0.010859      -0.025654       0.019094      -0.032387       0.021647      -0.028781      -0.010489       0.032589      -0.040403  
     8      2     -0.026131      -0.020286      -0.049469       0.036492      -0.059096       0.038213      -0.052775      -0.017936       0.051195      -0.070522  
     8      3     -0.038465      -0.026984      -0.069757       0.050648      -0.075556       0.045641      -0.068066      -0.019984       0.046750      -0.083563  
     8      4     -0.049940      -0.029923      -0.085128       0.060303      -0.079194       0.041720      -0.072302      -0.015513       0.018319      -0.078502  
     8      5     -0.060299      -0.028434      -0.094597       0.064599      -0.069929       0.026537      -0.065106      -0.004921      -0.026527      -0.060361  
     8      6     -0.069312      -0.022283      -0.097668       0.063156      -0.050172       0.002477      -0.048110       0.009914      -0.074289      -0.038389  
     8      7     -0.076776      -0.011698      -0.094368       0.056100      -0.024340      -0.026236      -0.024611       0.025978      -0.110182      -0.022785  
     8      8     -0.082525       0.002646      -0.085238       0.044060       0.002036      -0.054362       0.001075       0.039734      -0.123233      -0.021095  
     8      9     -0.086431       0.019678      -0.071281       0.028105       0.023411      -0.076677       0.024437       0.047849      -0.110065      -0.035540  
     8     10     -0.088406       0.038023      -0.053867       0.009653       0.035335      -0.088994       0.041612       0.047908      -0.076040      -0.062211  
     8     11     -0.088406       0.056120      -0.034610      -0.009657       0.035336      -0.088994       0.050083       0.038966      -0.033380      -0.092402  
     8     12     -0.086432       0.072362      -0.015220      -0.028109       0.023413      -0.076676       0.049097       0.021819       0.003090      -0.115619  
     8     13     -0.082527       0.085235       0.002646      -0.044063       0.002037      -0.054361       0.039734      -0.001071       0.021093      -0.123234  
     8     14     -0.076778       0.093458       0.017529      -0.056102      -0.024339      -0.026234       0.024612      -0.025977       0.015158      -0.111489  
     8     15     -0.069314       0.096096       0.028300      -0.063156      -0.050171       0.002478       0.007303      -0.048574      -0.011494      -0.082831  
     8     16     -0.060301       0.092650       0.034249      -0.064598      -0.069928       0.026538      -0.008426      -0.064745      -0.048100      -0.045097  
     8     17     -0.049942       0.083107       0.035148      -0.060301      -0.079194       0.041721      -0.019391      -0.071358      -0.080124      -0.008838  
     8     18     -0.038467       0.067948       0.031261      -0.050646      -0.075557       0.045642      -0.023626      -0.066887      -0.094354       0.016292  
     8     19     -0.026132       0.048115       0.023316      -0.036491      -0.059097       0.038213      -0.020756      -0.051730      -0.083533       0.024822  
     8     20     -0.013214       0.024931       0.012430      -0.019094      -0.032388       0.021647      -0.012026      -0.028172      -0.048941       0.017295  

     9      1     -0.013838      -0.014254      -0.024161       0.012181      -0.037081       0.019264      -0.028110       0.003600       0.036286      -0.039272  
     9      2     -0.027367      -0.026943      -0.046456       0.023280      -0.068144       0.033283      -0.052301       0.008228       0.057878      -0.067842  
     9      3     -0.040285      -0.036647      -0.065179       0.032310      -0.088334       0.037883      -0.069284       0.014551       0.055233      -0.078661  
     9      4     -0.052303      -0.042226      -0.078926       0.038468      -0.094889       0.030818      -0.076916       0.022607       0.027326      -0.070719  
     9      5     -0.063153      -0.042926      -0.086721       0.041209      -0.087664       0.012245      -0.074520       0.031681      -0.017955      -0.049333  
     9      6     -0.072592      -0.038449      -0.088090       0.040287      -0.069128      -0.015277      -0.062941       0.040366      -0.066510      -0.024247  
     9      7     -0.080409      -0.028989      -0.083104       0.035786      -0.043859      -0.047273      -0.044349       0.046812      -0.102886      -0.006186  
     9      8     -0.086431      -0.015220      -0.072365       0.028105      -0.017610      -0.078213      -0.021815       0.049098      -0.115620      -0.003092  
     9      9     -0.090522       0.001767      -0.056947       0.017927       0.003843      -0.102591       0.001235       0.045674      -0.101193      -0.017322  
     9     10     -0.092590       0.020549      -0.038305       0.006156       0.015859      -0.116001       0.021614       0.035766      -0.065237      -0.044801  
     9     11     -0.092591       0.039503      -0.018136      -0.006162       0.015859      -0.116001       0.036879       0.019653      -0.020557      -0.076420  
     9     12     -0.090523       0.056944       0.001767      -0.017932       0.003844      -0.102591       0.045672      -0.001232       0.017318      -0.101191  
     9     13     -0.086433       0.071278       0.019678      -0.028109      -0.017608      -0.078213       0.047847      -0.024434       0.035537      -0.110065  
     9     14     -0.080412       0.081144       0.034088      -0.035789      -0.043857      -0.047273       0.044349      -0.046811       0.028386      -0.099088  
     9     15     -0.072594       0.085534       0.043839      -0.040288      -0.069127      -0.015277       0.036911      -0.065029      -0.000743      -0.070792  
     9     16     -0.063155       0.083889       0.048224      -0.041208      -0.087663       0.012245       0.027614      -0.076122      -0.040549      -0.033347  
     9     17     -0.052305       0.076153       0.047043      -0.038466      -0.094889       0.030818       0.018425      -0.078024      -0.075777       0.002243  
     9     18     -0.040287       0.062779       0.040621      -0.032307      -0.088334       0.037883       0.010793      -0.069968      -0.092549       0.025920  
     9     19     -0.027369       0.044695       0.029774      -0.023278      -0.068145       0.033283       0.005395      -0.052669      -0.083227       0.032014  
     9     20     -0.013839       0.023230       0.015726      -0.012180      -0.037082       0.019264       0.002079      -0.028264      -0.049104       0.021156  

    10      1     -0.014155      -0.017629      -0.021848       0.004185      -0.039620       0.017881      -0.023294       0.015630       0.041256      -0.034319  
    10      2     -0.027993      -0.033588      -0.041852       0.007998      -0.073047       0.030438      -0.044030       0.030335       0.067389      -0.057822  
    10      3     -0.041206      -0.046361      -0.058327       0.011101      -0.095277       0.033441      -0.059973       0.043178       0.068550      -0.063427  
    10      4     -0.053498      -0.054715      -0.069900       0.013216      -0.103451       0.024631      -0.069491       0.053224       0.043601      -0.050222  
    10      5     -0.064596      -0.057821      -0.075627       0.014157      -0.097387       0.004204      -0.071736       0.059581       0.000530      -0.023761  
    10      6     -0.074251      -0.055321      -0.075073       0.013840      -0.079582      -0.025191      -0.066728       0.061477      -0.046311       0.005889  
    10      7     -0.082247      -0.047368      -0.068355       0.012293      -0.054691      -0.058948      -0.055303       0.058374      -0.081180       0.027667  
    10      8     -0.088406      -0.034610      -0.056123       0.009653      -0.028578      -0.091388      -0.038963       0.050083      -0.092403       0.033378  
    10      9     -0.092590      -0.018137      -0.039506       0.006156      -0.007135      -0.116862      -0.019650       0.036880      -0.076424       0.020552  
    10     10     -0.094706       0.000619      -0.020010       0.002112       0.004903      -0.130851       0.000529       0.019565      -0.039027      -0.006680  
    10     11     -0.094707       0.020006       0.000620      -0.002119       0.004903      -0.130851       0.019564      -0.000527       0.006674      -0.039022  
    10     12     -0.092591       0.038302       0.020550      -0.006162      -0.007134      -0.116862       0.035763      -0.021612       0.044796      -0.065233  
    10     13     -0.088408       0.053865       0.038023      -0.009658      -0.028576      -0.091389       0.047905      -0.041610       0.062209      -0.076039  
    10     14     -0.082249       0.065282       0.051516      -0.012295      -0.054689      -0.058949       0.055302      -0.058373       0.053093      -0.067356  
    10     15     -0.074253       0.071495       0.059871      -0.013840      -0.079581      -0.025192       0.057786      -0.069950       0.020960      -0.041718  
    10     16     -0.064598       0.071892       0.062401      -0.014156      -0.097386       0.004203       0.055623      -0.074848      -0.022579      -0.007409  
    10     17     -0.053500       0.066370       0.058947      -0.013214      -0.103451       0.024630       0.049398      -0.072263      -0.061858       0.024408  
    10     18     -0.041207       0.055337       0.049890      -0.011098      -0.095278       0.033440       0.039881      -0.062216      -0.082610       0.043544  
    10     19     -0.027994       0.039687       0.036120      -0.007996      -0.073048       0.030438       0.027917      -0.045603      -0.076939       0.044316  
    10     20     -0.014155       0.020712       0.018950      -0.004184      -0.039621       0.017881       0.014352      -0.024104      -0.046085       0.027490  

    11      1     -0.014155      -0.020712      -0.018951      -0.004182      -0.039620       0.017882      -0.014352       0.024102       0.046090      -0.027489  
    11      2     -0.027993      -0.039686      -0.036122      -0.007993      -0.073047       0.030439      -0.027917       0.045600       0.076950      -0.044314  
    11      3     -0.041206      -0.055337      -0.049892      -0.011095      -0.095277       0.033442      -0.039881       0.062213       0.082622      -0.043542  
    11      4     -0.053499      -0.066369      -0.058949      -0.013210      -0.103452       0.024632      -0.049399       0.072259       0.061871      -0.024406  
    11      5     -0.064596      -0.071892      -0.062403      -0.014152      -0.097387       0.004205      -0.055624       0.074846       0.022590       0.007410  
    11      6     -0.074251      -0.071495      -0.059874      -0.013837      -0.079582      -0.025190      -0.057787       0.069949      -0.020954       0.041719  
    11      7     -0.082247      -0.065284      -0.051518      -0.012293      -0.054691      -0.058947      -0.055303       0.058374      -0.053093       0.067356  
    11      8     -0.088406      -0.053868      -0.038026      -0.009656      -0.028578      -0.091387      -0.047906       0.041612      -0.062214       0.076038  
    11      9     -0.092591      -0.038305      -0.020552      -0.006161      -0.007134      -0.116861      -0.035763       0.021614      -0.044805       0.065232  
    11     10     -0.094706      -0.020010      -0.000623      -0.002119       0.004903      -0.130850      -0.019564       0.000530      -0.006686       0.039020  
    11     11     -0.094707      -0.000623       0.020007       0.002112       0.004903      -0.130851      -0.000529      -0.019563       0.039015       0.006679  
    11     12     -0.092591       0.018133       0.039504       0.006156      -0.007133      -0.116862       0.019650      -0.036878       0.076415      -0.020553  
    11     13     -0.088408       0.034608       0.056121       0.009652      -0.028576      -0.091389       0.038963      -0.050082       0.092399      -0.033377  
    11     14     -0.082249       0.047367       0.068353       0.012291      -0.054689      -0.058949       0.055302      -0.058374       0.081181      -0.027666  
    11     15     -0.074253       0.055321       0.075071       0.013837      -0.079581      -0.025192       0.066728      -0.061479       0.046318      -0.005887  
    11     16     -0.064598       0.057821       0.075625       0.014154      -0.097386       0.004203       0.071736      -0.059584      -0.000519       0.023764  
    11     17     -0.053500       0.054716       0.069899       0.013213      -0.103451       0.024629       0.069491      -0.053228      -0.043588       0.050224  
    11     18     -0.041207       0.046362       0.058326       0.011098      -0.095278       0.033440       0.059973      -0.043182      -0.068537       0.063429  
    11     19     -0.027994       0.033589       0.041851       0.007996      -0.073048       0.030437       0.044029      -0.030338      -0.067380       0.057824  
    11     20     -0.014155       0.017629       0.021848       0.004184      -0.039621       0.017881       0.023294      -0.015632      -0.041251       0.034320  

    12      1     -0.013838      -0.023230      -0.015727      -0.012178      -0.037081       0.019265      -0.002080       0.028262       0.049108      -0.021155  
    12      2     -0.027368      -0.044695      -0.029775      -0.023275      -0.068145       0.033285      -0.005396       0.052667       0.083235      -0.032012  
    12      3     -0.040286      -0.062778      -0.040623      -0.032304      -0.088334       0.037885      -0.010794       0.069966       0.092560      -0.025919  
    12      4     -0.052304      -0.076153      -0.047045      -0.038463      -0.094889       0.030820      -0.018426       0.078022       0.075787      -0.002243  
    12      5     -0.063153      -0.083890      -0.048226      -0.041204      -0.087664       0.012248      -0.027615       0.076121       0.040557       0.033347  
    12      6     -0.072593      -0.085535      -0.043842      -0.040285      -0.069128      -0.015275      -0.036912       0.065029       0.000747       0.070791  
    12      7     -0.080410      -0.081146      -0.034091      -0.035786      -0.043858      -0.047271      -0.044350       0.046812      -0.028387       0.099087  
    12      8     -0.086432      -0.071281      -0.019681      -0.028107      -0.017609      -0.078211      -0.047848       0.024436      -0.035543       0.110064  
